point_name,building,unit,system,variable,source_type,protocol_preferred,address_type,address,data_type,engineering_unit,polling_seconds,writable,active
A_A702_ROOM_SETPOINT_C,A,A702,ROOM,SETPOINT_C,room,bacnet,object_instance,10311,float,C,30,false,true
A_A702_ROOM_HUMIDITY_RH,A,A702,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10312,float,%,30,false,true
A_A703_ROOM_ELECTRICITY_KWH,A,A703,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,781,float,kWh,30,false,true
A_A703_ROOM_WATER_COLD_M3,A,A703,ROOM,WATER_COLD_M3,room,modbus,holding_register,783,float,m3,30,false,true
A_A703_ROOM_WATER_HOT_M3,A,A703,ROOM,WATER_HOT_M3,room,modbus,holding_register,785,float,m3,30,false,true
A_A703_ROOM_FC_KWH,A,A703,ROOM,FC_KWH,room,modbus,holding_register,787,float,kWh,30,false,true
A_A703_ROOM_RETURN_TEMP_C,A,A703,ROOM,RETURN_TEMP_C,room,modbus,holding_register,789,float,C,30,false,true
A_A703_ROOM_LEAK_ALARM,A,A703,ROOM,LEAK_ALARM,room,bacnet,object_instance,10313,bool,bool,30,false,true
A_A703_ROOM_OCCUPANCY,A,A703,ROOM,OCCUPANCY,room,bacnet,object_instance,10314,bool,bool,30,false,true
A_A703_ROOM_SETPOINT_C,A,A703,ROOM,SETPOINT_C,room,bacnet,object_instance,10315,float,C,30,false,true
A_A703_ROOM_HUMIDITY_RH,A,A703,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10316,float,%,30,false,true
A_A704_ROOM_ELECTRICITY_KWH,A,A704,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,791,float,kWh,30,false,true
A_A704_ROOM_WATER_COLD_M3,A,A704,ROOM,WATER_COLD_M3,room,modbus,holding_register,793,float,m3,30,false,true
A_A704_ROOM_WATER_HOT_M3,A,A704,ROOM,WATER_HOT_M3,room,modbus,holding_register,795,float,m3,30,false,true
A_A704_ROOM_FC_KWH,A,A704,ROOM,FC_KWH,room,modbus,holding_register,797,float,kWh,30,false,true
A_A704_ROOM_RETURN_TEMP_C,A,A704,ROOM,RETURN_TEMP_C,room,modbus,holding_register,799,float,C,30,false,true
A_A704_ROOM_LEAK_ALARM,A,A704,ROOM,LEAK_ALARM,room,bacnet,object_instance,10317,bool,bool,30,false,true
A_A704_ROOM_OCCUPANCY,A,A704,ROOM,OCCUPANCY,room,bacnet,object_instance,10318,bool,bool,30,false,true
A_A704_ROOM_SETPOINT_C,A,A704,ROOM,SETPOINT_C,room,bacnet,object_instance,10319,float,C,30,false,true
A_A704_ROOM_HUMIDITY_RH,A,A704,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10320,float,%,30,false,true
A_A705_ROOM_ELECTRICITY_KWH,A,A705,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,801,float,kWh,30,false,true
A_A705_ROOM_WATER_COLD_M3,A,A705,ROOM,WATER_COLD_M3,room,modbus,holding_register,803,float,m3,30,false,true
A_A705_ROOM_WATER_HOT_M3,A,A705,ROOM,WATER_HOT_M3,room,modbus,holding_register,805,float,m3,30,false,true
A_A705_ROOM_FC_KWH,A,A705,ROOM,FC_KWH,room,modbus,holding_register,807,float,kWh,30,false,true
A_A705_ROOM_RETURN_TEMP_C,A,A705,ROOM,RETURN_TEMP_C,room,modbus,holding_register,809,float,C,30,false,true
A_A705_ROOM_LEAK_ALARM,A,A705,ROOM,LEAK_ALARM,room,bacnet,object_instance,10321,bool,bool,30,false,true
A_A705_ROOM_OCCUPANCY,A,A705,ROOM,OCCUPANCY,room,bacnet,object_instance,10322,bool,bool,30,false,true
A_A705_ROOM_SETPOINT_C,A,A705,ROOM,SETPOINT_C,room,bacnet,object_instance,10323,float,C,30,false,true
A_A705_ROOM_HUMIDITY_RH,A,A705,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10324,float,%,30,false,true
A_A706_ROOM_ELECTRICITY_KWH,A,A706,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,811,float,kWh,30,false,true
A_A706_ROOM_WATER_COLD_M3,A,A706,ROOM,WATER_COLD_M3,room,modbus,holding_register,813,float,m3,30,false,true
A_A706_ROOM_WATER_HOT_M3,A,A706,ROOM,WATER_HOT_M3,room,modbus,holding_register,815,float,m3,30,false,true
A_A706_ROOM_FC_KWH,A,A706,ROOM,FC_KWH,room,modbus,holding_register,817,float,kWh,30,false,true
A_A706_ROOM_RETURN_TEMP_C,A,A706,ROOM,RETURN_TEMP_C,room,modbus,holding_register,819,float,C,30,false,true
A_A706_ROOM_LEAK_ALARM,A,A706,ROOM,LEAK_ALARM,room,bacnet,object_instance,10325,bool,bool,30,false,true
A_A706_ROOM_OCCUPANCY,A,A706,ROOM,OCCUPANCY,room,bacnet,object_instance,10326,bool,bool,30,false,true
A_A706_ROOM_SETPOINT_C,A,A706,ROOM,SETPOINT_C,room,bacnet,object_instance,10327,float,C,30,false,true
A_A706_ROOM_HUMIDITY_RH,A,A706,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10328,float,%,30,false,true
A_A707_ROOM_ELECTRICITY_KWH,A,A707,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,821,float,kWh,30,false,true
A_A707_ROOM_WATER_COLD_M3,A,A707,ROOM,WATER_COLD_M3,room,modbus,holding_register,823,float,m3,30,false,true
A_A707_ROOM_WATER_HOT_M3,A,A707,ROOM,WATER_HOT_M3,room,modbus,holding_register,825,float,m3,30,false,true
A_A707_ROOM_FC_KWH,A,A707,ROOM,FC_KWH,room,modbus,holding_register,827,float,kWh,30,false,true
A_A707_ROOM_RETURN_TEMP_C,A,A707,ROOM,RETURN_TEMP_C,room,modbus,holding_register,829,float,C,30,false,true
A_A707_ROOM_LEAK_ALARM,A,A707,ROOM,LEAK_ALARM,room,bacnet,object_instance,10329,bool,bool,30,false,true
A_A707_ROOM_OCCUPANCY,A,A707,ROOM,OCCUPANCY,room,bacnet,object_instance,10330,bool,bool,30,false,true
A_A707_ROOM_SETPOINT_C,A,A707,ROOM,SETPOINT_C,room,bacnet,object_instance,10331,float,C,30,false,true
A_A707_ROOM_HUMIDITY_RH,A,A707,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10332,float,%,30,false,true
A_A708_ROOM_ELECTRICITY_KWH,A,A708,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,831,float,kWh,30,false,true
A_A708_ROOM_WATER_COLD_M3,A,A708,ROOM,WATER_COLD_M3,room,modbus,holding_register,833,float,m3,30,false,true
A_A708_ROOM_WATER_HOT_M3,A,A708,ROOM,WATER_HOT_M3,room,modbus,holding_register,835,float,m3,30,false,true
A_A708_ROOM_FC_KWH,A,A708,ROOM,FC_KWH,room,modbus,holding_register,837,float,kWh,30,false,true
A_A708_ROOM_RETURN_TEMP_C,A,A708,ROOM,RETURN_TEMP_C,room,modbus,holding_register,839,float,C,30,false,true
A_A708_ROOM_LEAK_ALARM,A,A708,ROOM,LEAK_ALARM,room,bacnet,object_instance,10333,bool,bool,30,false,true
A_A708_ROOM_OCCUPANCY,A,A708,ROOM,OCCUPANCY,room,bacnet,object_instance,10334,bool,bool,30,false,true
A_A708_ROOM_SETPOINT_C,A,A708,ROOM,SETPOINT_C,room,bacnet,object_instance,10335,float,C,30,false,true
A_A708_ROOM_HUMIDITY_RH,A,A708,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10336,float,%,30,false,true
A_A709_ROOM_ELECTRICITY_KWH,A,A709,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,841,float,kWh,30,false,true
A_A709_ROOM_WATER_COLD_M3,A,A709,ROOM,WATER_COLD_M3,room,modbus,holding_register,843,float,m3,30,false,true
A_A709_ROOM_WATER_HOT_M3,A,A709,ROOM,WATER_HOT_M3,room,modbus,holding_register,845,float,m3,30,false,true
A_A709_ROOM_FC_KWH,A,A709,ROOM,FC_KWH,room,modbus,holding_register,847,float,kWh,30,false,true
A_A709_ROOM_RETURN_TEMP_C,A,A709,ROOM,RETURN_TEMP_C,room,modbus,holding_register,849,float,C,30,false,true
A_A709_ROOM_LEAK_ALARM,A,A709,ROOM,LEAK_ALARM,room,bacnet,object_instance,10337,bool,bool,30,false,true
A_A709_ROOM_OCCUPANCY,A,A709,ROOM,OCCUPANCY,room,bacnet,object_instance,10338,bool,bool,30,false,true
A_A709_ROOM_SETPOINT_C,A,A709,ROOM,SETPOINT_C,room,bacnet,object_instance,10339,float,C,30,false,true
A_A709_ROOM_HUMIDITY_RH,A,A709,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10340,float,%,30,false,true
A_A710_ROOM_ELECTRICITY_KWH,A,A710,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,851,float,kWh,30,false,true
A_A710_ROOM_WATER_COLD_M3,A,A710,ROOM,WATER_COLD_M3,room,modbus,holding_register,853,float,m3,30,false,true
A_A710_ROOM_WATER_HOT_M3,A,A710,ROOM,WATER_HOT_M3,room,modbus,holding_register,855,float,m3,30,false,true
A_A710_ROOM_FC_KWH,A,A710,ROOM,FC_KWH,room,modbus,holding_register,857,float,kWh,30,false,true
A_A710_ROOM_RETURN_TEMP_C,A,A710,ROOM,RETURN_TEMP_C,room,modbus,holding_register,859,float,C,30,false,true
A_A710_ROOM_LEAK_ALARM,A,A710,ROOM,LEAK_ALARM,room,bacnet,object_instance,10341,bool,bool,30,false,true
A_A710_ROOM_OCCUPANCY,A,A710,ROOM,OCCUPANCY,room,bacnet,object_instance,10342,bool,bool,30,false,true
A_A710_ROOM_SETPOINT_C,A,A710,ROOM,SETPOINT_C,room,bacnet,object_instance,10343,float,C,30,false,true
A_A710_ROOM_HUMIDITY_RH,A,A710,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10344,float,%,30,false,true
A_A711_ROOM_ELECTRICITY_KWH,A,A711,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,861,float,kWh,30,false,true
A_A711_ROOM_WATER_COLD_M3,A,A711,ROOM,WATER_COLD_M3,room,modbus,holding_register,863,float,m3,30,false,true
A_A711_ROOM_WATER_HOT_M3,A,A711,ROOM,WATER_HOT_M3,room,modbus,holding_register,865,float,m3,30,false,true
A_A711_ROOM_FC_KWH,A,A711,ROOM,FC_KWH,room,modbus,holding_register,867,float,kWh,30,false,true
A_A711_ROOM_RETURN_TEMP_C,A,A711,ROOM,RETURN_TEMP_C,room,modbus,holding_register,869,float,C,30,false,true
A_A711_ROOM_LEAK_ALARM,A,A711,ROOM,LEAK_ALARM,room,bacnet,object_instance,10345,bool,bool,30,false,true
A_A711_ROOM_OCCUPANCY,A,A711,ROOM,OCCUPANCY,room,bacnet,object_instance,10346,bool,bool,30,false,true
A_A711_ROOM_SETPOINT_C,A,A711,ROOM,SETPOINT_C,room,bacnet,object_instance,10347,float,C,30,false,true
A_A711_ROOM_HUMIDITY_RH,A,A711,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10348,float,%,30,false,true
A_A712_ROOM_ELECTRICITY_KWH,A,A712,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,871,float,kWh,30,false,true
A_A712_ROOM_WATER_COLD_M3,A,A712,ROOM,WATER_COLD_M3,room,modbus,holding_register,873,float,m3,30,false,true
A_A712_ROOM_WATER_HOT_M3,A,A712,ROOM,WATER_HOT_M3,room,modbus,holding_register,875,float,m3,30,false,true
A_A712_ROOM_FC_KWH,A,A712,ROOM,FC_KWH,room,modbus,holding_register,877,float,kWh,30,false,true
A_A712_ROOM_RETURN_TEMP_C,A,A712,ROOM,RETURN_TEMP_C,room,modbus,holding_register,879,float,C,30,false,true
A_A712_ROOM_LEAK_ALARM,A,A712,ROOM,LEAK_ALARM,room,bacnet,object_instance,10349,bool,bool,30,false,true
A_A712_ROOM_OCCUPANCY,A,A712,ROOM,OCCUPANCY,room,bacnet,object_instance,10350,bool,bool,30,false,true
A_A712_ROOM_SETPOINT_C,A,A712,ROOM,SETPOINT_C,room,bacnet,object_instance,10351,float,C,30,false,true
A_A712_ROOM_HUMIDITY_RH,A,A712,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10352,float,%,30,false,true
A_A713_ROOM_ELECTRICITY_KWH,A,A713,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,881,float,kWh,30,false,true
A_A713_ROOM_WATER_COLD_M3,A,A713,ROOM,WATER_COLD_M3,room,modbus,holding_register,883,float,m3,30,false,true
A_A713_ROOM_WATER_HOT_M3,A,A713,ROOM,WATER_HOT_M3,room,modbus,holding_register,885,float,m3,30,false,true
A_A713_ROOM_FC_KWH,A,A713,ROOM,FC_KWH,room,modbus,holding_register,887,float,kWh,30,false,true
A_A713_ROOM_RETURN_TEMP_C,A,A713,ROOM,RETURN_TEMP_C,room,modbus,holding_register,889,float,C,30,false,true
A_A713_ROOM_LEAK_ALARM,A,A713,ROOM,LEAK_ALARM,room,bacnet,object_instance,10353,bool,bool,30,false,true
A_A713_ROOM_OCCUPANCY,A,A713,ROOM,OCCUPANCY,room,bacnet,object_instance,10354,bool,bool,30,false,true
A_A713_ROOM_SETPOINT_C,A,A713,ROOM,SETPOINT_C,room,bacnet,object_instance,10355,float,C,30,false,true
A_A713_ROOM_HUMIDITY_RH,A,A713,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10356,float,%,30,false,true
A_A714_ROOM_ELECTRICITY_KWH,A,A714,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,891,float,kWh,30,false,true
A_A714_ROOM_WATER_COLD_M3,A,A714,ROOM,WATER_COLD_M3,room,modbus,holding_register,893,float,m3,30,false,true
A_A714_ROOM_WATER_HOT_M3,A,A714,ROOM,WATER_HOT_M3,room,modbus,holding_register,895,float,m3,30,false,true
A_A714_ROOM_FC_KWH,A,A714,ROOM,FC_KWH,room,modbus,holding_register,897,float,kWh,30,false,true
A_A714_ROOM_RETURN_TEMP_C,A,A714,ROOM,RETURN_TEMP_C,room,modbus,holding_register,899,float,C,30,false,true
A_A714_ROOM_LEAK_ALARM,A,A714,ROOM,LEAK_ALARM,room,bacnet,object_instance,10357,bool,bool,30,false,true
A_A714_ROOM_OCCUPANCY,A,A714,ROOM,OCCUPANCY,room,bacnet,object_instance,10358,bool,bool,30,false,true
A_A714_ROOM_SETPOINT_C,A,A714,ROOM,SETPOINT_C,room,bacnet,object_instance,10359,float,C,30,false,true
A_A714_ROOM_HUMIDITY_RH,A,A714,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10360,float,%,30,false,true
A_A715_ROOM_ELECTRICITY_KWH,A,A715,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,901,float,kWh,30,false,true
A_A715_ROOM_WATER_COLD_M3,A,A715,ROOM,WATER_COLD_M3,room,modbus,holding_register,903,float,m3,30,false,true
A_A715_ROOM_WATER_HOT_M3,A,A715,ROOM,WATER_HOT_M3,room,modbus,holding_register,905,float,m3,30,false,true
A_A715_ROOM_FC_KWH,A,A715,ROOM,FC_KWH,room,modbus,holding_register,907,float,kWh,30,false,true
A_A715_ROOM_RETURN_TEMP_C,A,A715,ROOM,RETURN_TEMP_C,room,modbus,holding_register,909,float,C,30,false,true
A_A715_ROOM_LEAK_ALARM,A,A715,ROOM,LEAK_ALARM,room,bacnet,object_instance,10361,bool,bool,30,false,true
A_A715_ROOM_OCCUPANCY,A,A715,ROOM,OCCUPANCY,room,bacnet,object_instance,10362,bool,bool,30,false,true
A_A715_ROOM_SETPOINT_C,A,A715,ROOM,SETPOINT_C,room,bacnet,object_instance,10363,float,C,30,false,true
A_A715_ROOM_HUMIDITY_RH,A,A715,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10364,float,%,30,false,true
A_A716_ROOM_ELECTRICITY_KWH,A,A716,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,911,float,kWh,30,false,true
A_A716_ROOM_WATER_COLD_M3,A,A716,ROOM,WATER_COLD_M3,room,modbus,holding_register,913,float,m3,30,false,true
A_A716_ROOM_WATER_HOT_M3,A,A716,ROOM,WATER_HOT_M3,room,modbus,holding_register,915,float,m3,30,false,true
A_A716_ROOM_FC_KWH,A,A716,ROOM,FC_KWH,room,modbus,holding_register,917,float,kWh,30,false,true
A_A716_ROOM_RETURN_TEMP_C,A,A716,ROOM,RETURN_TEMP_C,room,modbus,holding_register,919,float,C,30,false,true
A_A716_ROOM_LEAK_ALARM,A,A716,ROOM,LEAK_ALARM,room,bacnet,object_instance,10365,bool,bool,30,false,true
A_A716_ROOM_OCCUPANCY,A,A716,ROOM,OCCUPANCY,room,bacnet,object_instance,10366,bool,bool,30,false,true
A_A716_ROOM_SETPOINT_C,A,A716,ROOM,SETPOINT_C,room,bacnet,object_instance,10367,float,C,30,false,true
A_A716_ROOM_HUMIDITY_RH,A,A716,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10368,float,%,30,false,true
A_A717_ROOM_ELECTRICITY_KWH,A,A717,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,921,float,kWh,30,false,true
A_A717_ROOM_WATER_COLD_M3,A,A717,ROOM,WATER_COLD_M3,room,modbus,holding_register,923,float,m3,30,false,true
A_A717_ROOM_WATER_HOT_M3,A,A717,ROOM,WATER_HOT_M3,room,modbus,holding_register,925,float,m3,30,false,true
A_A717_ROOM_FC_KWH,A,A717,ROOM,FC_KWH,room,modbus,holding_register,927,float,kWh,30,false,true
A_A717_ROOM_RETURN_TEMP_C,A,A717,ROOM,RETURN_TEMP_C,room,modbus,holding_register,929,float,C,30,false,true
A_A717_ROOM_LEAK_ALARM,A,A717,ROOM,LEAK_ALARM,room,bacnet,object_instance,10369,bool,bool,30,false,true
A_A717_ROOM_OCCUPANCY,A,A717,ROOM,OCCUPANCY,room,bacnet,object_instance,10370,bool,bool,30,false,true
A_A717_ROOM_SETPOINT_C,A,A717,ROOM,SETPOINT_C,room,bacnet,object_instance,10371,float,C,30,false,true
A_A717_ROOM_HUMIDITY_RH,A,A717,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10372,float,%,30,false,true
A_A718_ROOM_ELECTRICITY_KWH,A,A718,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,931,float,kWh,30,false,true
A_A718_ROOM_WATER_COLD_M3,A,A718,ROOM,WATER_COLD_M3,room,modbus,holding_register,933,float,m3,30,false,true
A_A718_ROOM_WATER_HOT_M3,A,A718,ROOM,WATER_HOT_M3,room,modbus,holding_register,935,float,m3,30,false,true
A_A718_ROOM_FC_KWH,A,A718,ROOM,FC_KWH,room,modbus,holding_register,937,float,kWh,30,false,true
A_A718_ROOM_RETURN_TEMP_C,A,A718,ROOM,RETURN_TEMP_C,room,modbus,holding_register,939,float,C,30,false,true
A_A718_ROOM_LEAK_ALARM,A,A718,ROOM,LEAK_ALARM,room,bacnet,object_instance,10373,bool,bool,30,false,true
A_A718_ROOM_OCCUPANCY,A,A718,ROOM,OCCUPANCY,room,bacnet,object_instance,10374,bool,bool,30,false,true
A_A718_ROOM_SETPOINT_C,A,A718,ROOM,SETPOINT_C,room,bacnet,object_instance,10375,float,C,30,false,true
A_A718_ROOM_HUMIDITY_RH,A,A718,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10376,float,%,30,false,true
A_A719_ROOM_ELECTRICITY_KWH,A,A719,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,941,float,kWh,30,false,true
A_A719_ROOM_WATER_COLD_M3,A,A719,ROOM,WATER_COLD_M3,room,modbus,holding_register,943,float,m3,30,false,true
A_A719_ROOM_WATER_HOT_M3,A,A719,ROOM,WATER_HOT_M3,room,modbus,holding_register,945,float,m3,30,false,true
A_A719_ROOM_FC_KWH,A,A719,ROOM,FC_KWH,room,modbus,holding_register,947,float,kWh,30,false,true
A_A719_ROOM_RETURN_TEMP_C,A,A719,ROOM,RETURN_TEMP_C,room,modbus,holding_register,949,float,C,30,false,true
A_A719_ROOM_LEAK_ALARM,A,A719,ROOM,LEAK_ALARM,room,bacnet,object_instance,10377,bool,bool,30,false,true
A_A719_ROOM_OCCUPANCY,A,A719,ROOM,OCCUPANCY,room,bacnet,object_instance,10378,bool,bool,30,false,true
A_A719_ROOM_SETPOINT_C,A,A719,ROOM,SETPOINT_C,room,bacnet,object_instance,10379,float,C,30,false,true
A_A719_ROOM_HUMIDITY_RH,A,A719,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10380,float,%,30,false,true
A_A720_ROOM_ELECTRICITY_KWH,A,A720,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,951,float,kWh,30,false,true
A_A720_ROOM_WATER_COLD_M3,A,A720,ROOM,WATER_COLD_M3,room,modbus,holding_register,953,float,m3,30,false,true
A_A720_ROOM_WATER_HOT_M3,A,A720,ROOM,WATER_HOT_M3,room,modbus,holding_register,955,float,m3,30,false,true
A_A720_ROOM_FC_KWH,A,A720,ROOM,FC_KWH,room,modbus,holding_register,957,float,kWh,30,false,true
A_A720_ROOM_RETURN_TEMP_C,A,A720,ROOM,RETURN_TEMP_C,room,modbus,holding_register,959,float,C,30,false,true
A_A720_ROOM_LEAK_ALARM,A,A720,ROOM,LEAK_ALARM,room,bacnet,object_instance,10381,bool,bool,30,false,true
A_A720_ROOM_OCCUPANCY,A,A720,ROOM,OCCUPANCY,room,bacnet,object_instance,10382,bool,bool,30,false,true
A_A720_ROOM_SETPOINT_C,A,A720,ROOM,SETPOINT_C,room,bacnet,object_instance,10383,float,C,30,false,true
A_A720_ROOM_HUMIDITY_RH,A,A720,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10384,float,%,30,false,true
A_A721_ROOM_ELECTRICITY_KWH,A,A721,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,961,float,kWh,30,false,true
A_A721_ROOM_WATER_COLD_M3,A,A721,ROOM,WATER_COLD_M3,room,modbus,holding_register,963,float,m3,30,false,true
A_A721_ROOM_WATER_HOT_M3,A,A721,ROOM,WATER_HOT_M3,room,modbus,holding_register,965,float,m3,30,false,true
A_A721_ROOM_FC_KWH,A,A721,ROOM,FC_KWH,room,modbus,holding_register,967,float,kWh,30,false,true
A_A721_ROOM_RETURN_TEMP_C,A,A721,ROOM,RETURN_TEMP_C,room,modbus,holding_register,969,float,C,30,false,true
A_A721_ROOM_LEAK_ALARM,A,A721,ROOM,LEAK_ALARM,room,bacnet,object_instance,10385,bool,bool,30,false,true
A_A721_ROOM_OCCUPANCY,A,A721,ROOM,OCCUPANCY,room,bacnet,object_instance,10386,bool,bool,30,false,true
A_A721_ROOM_SETPOINT_C,A,A721,ROOM,SETPOINT_C,room,bacnet,object_instance,10387,float,C,30,false,true
A_A721_ROOM_HUMIDITY_RH,A,A721,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10388,float,%,30,false,true
A_A722_ROOM_ELECTRICITY_KWH,A,A722,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,971,float,kWh,30,false,true
A_A722_ROOM_WATER_COLD_M3,A,A722,ROOM,WATER_COLD_M3,room,modbus,holding_register,973,float,m3,30,false,true
A_A722_ROOM_WATER_HOT_M3,A,A722,ROOM,WATER_HOT_M3,room,modbus,holding_register,975,float,m3,30,false,true
A_A722_ROOM_FC_KWH,A,A722,ROOM,FC_KWH,room,modbus,holding_register,977,float,kWh,30,false,true
A_A722_ROOM_RETURN_TEMP_C,A,A722,ROOM,RETURN_TEMP_C,room,modbus,holding_register,979,float,C,30,false,true
A_A722_ROOM_LEAK_ALARM,A,A722,ROOM,LEAK_ALARM,room,bacnet,object_instance,10389,bool,bool,30,false,true
A_A722_ROOM_OCCUPANCY,A,A722,ROOM,OCCUPANCY,room,bacnet,object_instance,10390,bool,bool,30,false,true
A_A722_ROOM_SETPOINT_C,A,A722,ROOM,SETPOINT_C,room,bacnet,object_instance,10391,float,C,30,false,true
A_A722_ROOM_HUMIDITY_RH,A,A722,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10392,float,%,30,false,true
A_A723_ROOM_ELECTRICITY_KWH,A,A723,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,981,float,kWh,30,false,true
A_A723_ROOM_WATER_COLD_M3,A,A723,ROOM,WATER_COLD_M3,room,modbus,holding_register,983,float,m3,30,false,true
A_A723_ROOM_WATER_HOT_M3,A,A723,ROOM,WATER_HOT_M3,room,modbus,holding_register,985,float,m3,30,false,true
A_A723_ROOM_FC_KWH,A,A723,ROOM,FC_KWH,room,modbus,holding_register,987,float,kWh,30,false,true
A_A723_ROOM_RETURN_TEMP_C,A,A723,ROOM,RETURN_TEMP_C,room,modbus,holding_register,989,float,C,30,false,true
A_A723_ROOM_LEAK_ALARM,A,A723,ROOM,LEAK_ALARM,room,bacnet,object_instance,10393,bool,bool,30,false,true
A_A723_ROOM_OCCUPANCY,A,A723,ROOM,OCCUPANCY,room,bacnet,object_instance,10394,bool,bool,30,false,true
A_A723_ROOM_SETPOINT_C,A,A723,ROOM,SETPOINT_C,room,bacnet,object_instance,10395,float,C,30,false,true
A_A723_ROOM_HUMIDITY_RH,A,A723,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10396,float,%,30,false,true
A_A724_ROOM_ELECTRICITY_KWH,A,A724,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,991,float,kWh,30,false,true
A_A724_ROOM_WATER_COLD_M3,A,A724,ROOM,WATER_COLD_M3,room,modbus,holding_register,993,float,m3,30,false,true
A_A724_ROOM_WATER_HOT_M3,A,A724,ROOM,WATER_HOT_M3,room,modbus,holding_register,995,float,m3,30,false,true
A_A724_ROOM_FC_KWH,A,A724,ROOM,FC_KWH,room,modbus,holding_register,997,float,kWh,30,false,true
A_A724_ROOM_RETURN_TEMP_C,A,A724,ROOM,RETURN_TEMP_C,room,modbus,holding_register,999,float,C,30,false,true
A_A724_ROOM_LEAK_ALARM,A,A724,ROOM,LEAK_ALARM,room,bacnet,object_instance,10397,bool,bool,30,false,true
A_A724_ROOM_OCCUPANCY,A,A724,ROOM,OCCUPANCY,room,bacnet,object_instance,10398,bool,bool,30,false,true
A_A724_ROOM_SETPOINT_C,A,A724,ROOM,SETPOINT_C,room,bacnet,object_instance,10399,float,C,30,false,true
A_A724_ROOM_HUMIDITY_RH,A,A724,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10400,float,%,30,false,true
A_A725_ROOM_ELECTRICITY_KWH,A,A725,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1001,float,kWh,30,false,true
A_A725_ROOM_WATER_COLD_M3,A,A725,ROOM,WATER_COLD_M3,room,modbus,holding_register,1003,float,m3,30,false,true
A_A725_ROOM_WATER_HOT_M3,A,A725,ROOM,WATER_HOT_M3,room,modbus,holding_register,1005,float,m3,30,false,true
A_A725_ROOM_FC_KWH,A,A725,ROOM,FC_KWH,room,modbus,holding_register,1007,float,kWh,30,false,true
A_A725_ROOM_RETURN_TEMP_C,A,A725,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1009,float,C,30,false,true
A_A725_ROOM_LEAK_ALARM,A,A725,ROOM,LEAK_ALARM,room,bacnet,object_instance,10401,bool,bool,30,false,true
A_A725_ROOM_OCCUPANCY,A,A725,ROOM,OCCUPANCY,room,bacnet,object_instance,10402,bool,bool,30,false,true
A_A725_ROOM_SETPOINT_C,A,A725,ROOM,SETPOINT_C,room,bacnet,object_instance,10403,float,C,30,false,true
A_A725_ROOM_HUMIDITY_RH,A,A725,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10404,float,%,30,false,true
A_A726_ROOM_ELECTRICITY_KWH,A,A726,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1011,float,kWh,30,false,true
A_A726_ROOM_WATER_COLD_M3,A,A726,ROOM,WATER_COLD_M3,room,modbus,holding_register,1013,float,m3,30,false,true
A_A726_ROOM_WATER_HOT_M3,A,A726,ROOM,WATER_HOT_M3,room,modbus,holding_register,1015,float,m3,30,false,true
